Vp,Vp/Vs,Vs,Density,SF_Vp,SF_Vp/Vs,x(km),y(km),Depth(km_BSL),Latitude,Longitude,x_nztm,y_nztm
6.26,1.69,3.7,2.81,3.08,4.42,-38.0,388.0,30.0,-44.1643,169.4166,1313484.0,5103644.0
6.28,1.7,3.71,2.82,3.05,4.45,-31.0,388.0,30.0,-44.2068,169.4811,1318846.0,5099145.0
6.3,1.7,3.71,2.83,2.85,4.31,-23.0,388.0,30.0,-44.2553,169.555,1324975.0,5094003.0
6.31,1.7,3.71,2.83,2.67,4.19,-16.0,388.0,30.0,-44.2978,169.6197,1330337.0,5089503.0
6.4,1.71,3.75,2.86,2.39,3.7,-8.0,388.0,30.0,-44.3462,169.6938,1336465.0,5084361.0
6.51,1.71,3.8,2.9,2.18,3.32,-1.0,388.0,30.0,-44.3886,169.7587,1341828.0,5079861.0
6.69,1.72,3.89,2.97,2.13,3.23,7.0,388.0,30.0,-44.437,169.833,1347956.0,5074719.0
6.82,1.72,3.97,3.01,2.08,3.15,14.0,388.0,30.0,-44.4793,169.8982,1353318.0,5070219.0
6.88,1.72,4.01,3.03,2.01,3.09,22.0,388.0,30.0,-44.5276,169.9727,1359447.0,5065077.0
6.89,1.71,4.03,3.03,1.95,3.03,29.0,388.0,30.0,-44.5698,170.0381,1364809.0,5060578.0
6.9,1.7,4.05,3.04,1.89,2.97,37.0,388.0,30.0,-44.618,170.1129,1370937.0,5055435.0
6.93,1.7,4.08,3.05,1.85,2.93,41.0,388.0,30.0,-44.6421,170.1503,1374001.0,5052864.0
6.95,1.7,4.1,3.05,1.82,2.9,44.0,388.0,30.0,-44.6601,170.1784,1376300.0,5050936.0
6.98,1.69,4.12,3.06,1.79,2.86,48.0,388.0,30.0,-44.6842,170.2159,1379364.0,5048365.0
7.0,1.69,4.13,3.07,1.75,2.84,51.0,388.0,30.0,-44.7022,170.244,1381662.0,5046436.0
7.02,1.69,4.15,3.08,1.72,2.8,55.0,388.0,30.0,-44.7263,170.2816,1384726.0,5043865.0
7.03,1.7,4.15,3.08,1.73,2.83,58.0,388.0,30.0,-44.7443,170.3098,1387024.0,5041937.0
7.05,1.7,4.14,3.08,1.74,2.88,62.0,388.0,30.0,-44.7683,170.3474,1390088.0,5039366.0
7.06,1.7,4.14,3.09,1.75,2.92,65.0,388.0,30.0,-44.7864,170.3756,1392387.0,5037437.0
7.08,1.71,4.14,3.09,1.77,2.97,69.0,388.0,30.0,-44.8104,170.4133,1395451.0,5034866.0
7.1,1.71,4.15,3.1,1.78,3.01,72.0,388.0,30.0,-44.8284,170.4415,1397749.0,5032938.0
7.14,1.72,4.16,3.11,1.79,3.06,76.0,388.0,30.0,-44.8523,170.4792,1400813.0,5030367.0
7.16,1.72,4.17,3.11,1.8,3.09,79.0,388.0,30.0,-44.8703,170.5076,1403111.0,5028438.0
7.19,1.72,4.18,3.12,1.81,3.14,83.0,388.0,30.0,-44.8943,170.5453,1406175.0,5025867.0
7.24,1.72,4.21,3.14,1.86,3.21,86.0,388.0,30.0,-44.9122,170.5737,1408473.0,5023939.0
7.32,1.72,4.26,3.16,1.95,3.32,90.0,388.0,30.0,-44.9362,170.6115,1411538.0,5021368.0
7.39,1.72,4.31,3.18,2.02,3.4,93.0,388.0,30.0,-44.9541,170.6399,1413836.0,5019439.0
7.47,1.71,4.36,3.2,2.11,3.51,97.0,388.0,30.0,-44.9781,170.6778,1416900.0,5016868.0
7.53,1.71,4.4,3.22,2.18,3.59,100.0,388.0,30.0,-44.996,170.7062,1419198.0,5014940.0
7.61,1.71,4.46,3.24,2.26,3.7,104.0,388.0,30.0,-45.0199,170.7441,1422262.0,5012369.0
7.68,1.7,4.51,3.26,2.33,3.78,107.0,388.0,30.0,-45.0378,170.7726,1424560.0,5010440.0
7.76,1.7,4.57,3.28,2.42,3.89,111.0,388.0,30.0,-45.0617,170.8106,1427625.0,5007869.0
7.82,1.69,4.62,3.3,2.49,3.98,114.0,388.0,30.0,-45.0796,170.8391,1429923.0,5005941.0
7.86,1.69,4.65,3.31,2.6,4.29,118.0,388.0,30.0,-45.1035,170.8772,1432987.0,5003370.0
7.88,1.69,4.67,3.32,2.68,4.52,121.0,388.0,30.0,-45.1213,170.9057,1435285.0,5001441.0
7.81,1.69,4.63,3.3,2.39,3.56,127.0,388.0,30.0,-45.1571,170.9629,1439881.0,4997584.0
7.77,1.69,4.61,3.29,1.91,3.45,133.0,388.0,30.0,-45.1928,171.0201,1444478.0,4993728.0
7.74,1.69,4.59,3.28,1.43,3.34,139.0,388.0,30.0,-45.2285,171.0774,1449074.0,4989871.0
7.7,1.69,4.56,3.27,1.32,3.71,145.0,388.0,30.0,-45.2642,171.1348,1453670.0,4986014.0
7.66,1.69,4.54,3.25,1.27,4.26,152.0,388.0,30.0,-45.3058,171.2018,1459032.0,4981515.0
7.68,1.69,4.55,3.26,1.21,4.97,161.0,388.0,30.0,-45.3592,171.2882,1465927.0,4975730.0
7.71,1.69,4.56,3.27,1.16,5.72,173.0,388.0,30.0,-45.4303,171.4035,1475119.0,4968016.0
7.59,1.69,4.49,3.24,1.24,5.9,187.0,388.0,30.0,-45.5131,171.5385,1485844.0,4959017.0
7.49,1.69,4.43,3.21,1.36,5.97,201.0,388.0,30.0,-45.5957,171.6739,1496569.0,4950018.0
7.44,1.69,4.4,3.19,1.56,6.0,216.0,388.0,30.0,-45.6841,171.8193,1508059.0,4940376.0
7.39,1.69,4.37,3.18,1.88,6.0,233.0,388.0,30.0,-45.784,171.9847,1521082.0,4929449.0
7.54,1.69,4.46,3.22,2.17,6.0,250.0,388.0,30.0,-45.8838,172.1508,1534105.0,4918522.0
7.67,1.69,4.53,3.26,2.38,6.0,266.0,388.0,30.0,-45.9774,172.3075,1546361.0,4908237.0
7.83,1.69,4.63,3.3,2.82,6.0,283.0,388.0,30.0,-46.0766,172.4747,1559384.0,4897310.0
7.93,1.69,4.69,3.33,3.7,6.0,300.0,388.0,30.0,-46.1756,172.6425,1572407.0,4886382.0
7.98,1.69,4.72,3.34,4.85,6.0,316.0,388.0,30.0,-46.2686,172.8009,1584664.0,4876098.0
8.0,1.69,4.73,3.35,5.62,6.0,333.0,388.0,30.0,-46.3671,172.9699,1597686.0,4865170.0
8.02,1.69,4.74,3.36,6.0,6.0,350.0,388.0,30.0,-46.4653,173.1394,1610709.0,4854243.0
8.03,1.7,4.72,3.36,6.0,6.0,1200.0,388.0,30.0,-51.0026,-177.5597,2261847.0,4307873.0
7.61,1.73,4.4,3.24,6.0,6.0,-1200.0,418.0,30.0,-36.9386,159.6042,404057.0,5827582.0
7.74,1.73,4.47,3.28,6.0,6.0,-540.0,418.0,30.0,-41.2273,164.7671,909646.0,5403343.0
7.81,1.73,4.51,3.3,6.0,6.0,-400.0,418.0,30.0,-42.1155,165.9484,1016892.0,5313352.0
7.86,1.73,4.54,3.31,6.0,6.0,-300.0,418.0,30.0,-42.7439,166.8126,1093497.0,5249073.0
7.91,1.73,4.57,3.32,6.0,6.0,-200.0,418.0,30.0,-43.3668,167.6946,1170101.0,5184795.0
7.93,1.73,4.58,3.33,6.0,6.0,-151.0,418.0,30.0,-43.6699,168.1334,1207637.0,5153298.0
7.85,1.73,4.54,3.31,6.0,6.0,-136.0,418.0,30.0,-43.7623,168.2686,1219128.0,5143656.0
7.74,1.72,4.51,3.28,4.44,4.87,-121.0,418.0,30.0,-43.8547,168.4043,1230619.0,5134014.0
7.42,1.72,4.32,3.19,3.07,3.43,-106.0,418.0,30.0,-43.9468,168.5403,1242109.0,5124373.0
7.18,1.73,4.16,3.12,2.83,3.19,-96.0,418.0,30.0,-44.0082,168.6313,1249770.0,5117945.0
6.94,1.73,4.02,3.05,2.65,3.4,-86.0,418.0,30.0,-44.0695,168.7224,1257430.0,5111517.0
6.7,1.73,3.88,2.97,2.53,4.05,-76.0,418.0,30.0,-44.1308,168.8137,1265091.0,5105089.0
6.57,1.71,3.84,2.93,3.29,4.47,-68.0,418.0,30.0,-44.1797,168.8869,1271219.0,5099947.0
6.34,1.7,3.73,2.84,3.07,4.39,-61.0,418.0,30.0,-44.2225,168.9511,1276581.0,5095447.0
6.2,1.69,3.67,2.8,2.98,4.25,-53.0,418.0,30.0,-44.2714,169.0245,1282710.0,5090305.0
6.19,1.69,3.66,2.79,3.16,4.39,-46.0,418.0,30.0,-44.3141,169.0888,1288072.0,5085805.0
6.25,1.69,3.69,2.81,3.14,4.4,-38.0,418.0,30.0,-44.3629,169.1625,1294200.0,5080663.0
6.31,1.69,3.72,2.83,3.12,4.41,-31.0,418.0,30.0,-44.4056,169.227,1299563.0,5076164.0
6.39,1.7,3.77,2.86,2.95,4.29,-23.0,418.0,30.0,-44.4543,169.3009,1305691.0,5071021.0
6.46,1.7,3.8,2.89,2.8,4.18,-16.0,418.0,30.0,-44.4969,169.3657,1311053.0,5066522.0
6.57,1.71,3.85,2.93,2.52,3.92,-8.0,418.0,30.0,-44.5455,169.4398,1317182.0,5061379.0
6.66,1.71,3.89,2.96,2.31,3.68,-1.0,418.0,30.0,-44.588,169.5047,1322544.0,5056880.0
6.83,1.72,3.98,3.02,2.17,3.39,7.0,418.0,30.0,-44.6366,169.5791,1328672.0,5051738.0
6.97,1.72,4.06,3.06,2.04,3.14,14.0,418.0,30.0,-44.679,169.6442,1334035.0,5047238.0
7.07,1.72,4.12,3.09,1.97,3.02,22.0,418.0,30.0,-44.7274,169.7188,1340163.0,5042096.0
7.08,1.71,4.13,3.09,1.93,2.99,29.0,418.0,30.0,-44.7698,169.7842,1345525.0,5037596.0
7.01,1.71,4.1,3.07,1.89,2.96,37.0,418.0,30.0,-44.8182,169.859,1351654.0,5032454.0
6.99,1.71,4.1,3.07,1.86,2.91,41.0,418.0,30.0,-44.8424,169.8965,1354718.0,5029883.0
6.98,1.7,4.1,3.06,1.83,2.87,44.0,418.0,30.0,-44.8605,169.9246,1357016.0,5027955.0
6.96,1.7,4.08,3.06,1.8,2.83,48.0,418.0,30.0,-44.8846,169.9621,1360080.0,5025383.0
6.96,1.71,4.08,3.06,1.76,2.79,51.0,418.0,30.0,-44.9027,169.9902,1362378.0,5023455.0
6.95,1.71,4.07,3.05,1.73,2.75,55.0,418.0,30.0,-44.9269,170.0278,1365442.0,5020884.0
6.98,1.71,4.08,3.06,1.73,2.75,58.0,418.0,30.0,-44.9449,170.056,1367741.0,5018956.0
7.03,1.72,4.09,3.08,1.72,2.75,62.0,418.0,30.0,-44.9691,170.0936,1370805.0,5016384.0
7.06,1.72,4.1,3.09,1.72,2.75,65.0,418.0,30.0,-44.9871,170.1219,1373103.0,5014456.0
7.11,1.73,4.11,3.1,1.71,2.75,69.0,418.0,30.0,-45.0112,170.1595,1376167.0,5011885.0
7.13,1.73,4.12,3.11,1.71,2.76,72.0,418.0,30.0,-45.0293,170.1878,1378465.0,5009956.0
7.16,1.74,4.13,3.11,1.7,2.76,76.0,418.0,30.0,-45.0533,170.2255,1381529.0,5007385.0
7.18,1.74,4.13,3.12,1.7,2.76,79.0,418.0,30.0,-45.0714,170.2539,1383828.0,5005457.0
7.21,1.74,4.14,3.13,1.69,2.76,83.0,418.0,30.0,-45.0954,170.2916,1386892.0,5002886.0
7.24,1.74,4.16,3.14,1.73,2.82,86.0,418.0,30.0,-45.1135,170.32,1389190.0,5000957.0
7.27,1.74,4.19,3.15,1.8,2.94,90.0,418.0,30.0,-45.1375,170.3578,1392254.0,4998386.0
7.3,1.73,4.21,3.15,1.86,3.03,93.0,418.0,30.0,-45.1555,170.3863,1394552.0,4996458.0
7.33,1.73,4.24,3.16,1.93,3.14,97.0,418.0,30.0,-45.1795,170.4241,1397616.0,4993887.0
7.36,1.72,4.27,3.17,1.99,3.23,100.0,418.0,30.0,-45.1975,170.4526,1399914.0,4991958.0
7.42,1.72,4.33,3.19,2.06,3.34,104.0,418.0,30.0,-45.2215,170.4906,1402979.0,4989387.0
7.47,1.71,4.37,3.2,2.12,3.44,107.0,418.0,30.0,-45.2395,170.519,1405277.0,4987459.0
7.53,1.7,4.43,3.22,2.2,3.55,111.0,418.0,30.0,-45.2634,170.5571,1408341.0,4984888.0
7.57,1.7,4.47,3.23,2.26,3.64,114.0,418.0,30.0,-45.2814,170.5856,1410639.0,4982959.0
7.64,1.69,4.52,3.25,2.35,3.92,118.0,418.0,30.0,-45.3053,170.6237,1413703.0,4980388.0
7.69,1.69,4.55,3.26,2.41,4.14,121.0,418.0,30.0,-45.3233,170.6522,1416001.0,4978460.0
7.69,1.68,4.57,3.26,2.42,2.94,127.0,418.0,30.0,-45.3592,170.7094,1420598.0,4974603.0
7.67,1.68,4.56,3.26,1.91,2.54,133.0,418.0,30.0,-45.395,170.7667,1425194.0,4970746.0
7.64,1.68,4.54,3.25,1.4,2.14,139.0,418.0,30.0,-45.4308,170.8241,1429790.0,4966890.0
7.57,1.68,4.5,3.23,1.28,2.47,145.0,418.0,30.0,-45.4666,170.8815,1434386.0,4963033.0
7.48,1.69,4.43,3.2,1.22,3.03,152.0,418.0,30.0,-45.5084,170.9485,1439749.0,4958533.0
7.51,1.69,4.45,3.21,1.15,3.75,161.0,418.0,30.0,-45.5619,171.0349,1446643.0,4952748.0
7.58,1.69,4.49,3.23,1.09,4.67,173.0,418.0,30.0,-45.6333,171.1504,1455836.0,4945035.0
7.42,1.69,4.39,3.19,1.14,5.52,187.0,418.0,30.0,-45.7164,171.2854,1466560.0,4936036.0
7.28,1.69,4.31,3.15,1.21,5.88,201.0,418.0,30.0,-45.7994,171.4209,1477285.0,4927037.0
7.21,1.69,4.26,3.13,1.31,6.0,216.0,418.0,30.0,-45.8881,171.5665,1488776.0,4917395.0
6.99,1.69,4.13,3.07,1.5,6.0,233.0,418.0,30.0,-45.9884,171.732,1501798.0,4906468.0
7.21,1.69,4.26,3.13,1.72,6.0,250.0,418.0,30.0,-46.0884,171.8982,1514821.0,4895540.0
7.59,1.69,4.49,3.24,1.93,6.0,266.0,418.0,30.0,-46.1824,172.0551,1527078.0,4885256.0
7.74,1.69,4.58,3.28,2.44,6.0,283.0,418.0,30.0,-46.282,172.2225,1540101.0,4874328.0
7.85,1.69,4.64,3.31,3.44,6.0,300.0,418.0,30.0,-46.3814,172.3904,1553123.0,4863401.0
7.92,1.69,4.68,3.33,4.73,6.0,316.0,418.0,30.0,-46.4747,172.549,1565380.0,4853116.0
7.94,1.69,4.7,3.33,5.57,6.0,333.0,418.0,30.0,-46.5736,172.7181,1578403.0,4842189.0
7.95,1.69,4.7,3.34,6.0,6.0,350.0,418.0,30.0,-46.6722,172.8879,1591426.0,4831262.0
8.02,1.7,4.72,3.36,6.0,6.0,1200.0,418.0,30.0,-51.228,-177.7901,2242563.0,4284892.0
7.6,1.73,4.39,3.24,6.0,6.0,-1200.0,448.0,30.0,-37.1161,159.3571,384773.0,5804601.0
7.68,1.73,4.44,3.26,6.0,6.0,-540.0,448.0,30.0,-41.4156,164.5128,890362.0,5380361.0
7.75,1.73,4.48,3.28,6.0,6.0,-400.0,448.0,30.0,-42.3064,165.6932,997609.0,5290371.0
7.79,1.73,4.5,3.29,6.0,6.0,-300.0,448.0,30.0,-42.9367,166.5571,1074213.0,5226092.0
7.84,1.73,4.53,3.31,6.0,6.0,-200.0,448.0,30.0,-43.5616,167.4388,1150817.0,5161813.0
7.86,1.73,4.54,3.31,6.0,6.0,-151.0,448.0,30.0,-43.8656,167.8775,1188354.0,5130317.0
7.77,1.73,4.49,3.29,6.0,6.0,-136.0,448.0,30.0,-43.9584,168.0128,1199844.0,5120675.0
7.62,1.73,4.41,3.24,3.51,4.16,-121.0,448.0,30.0,-44.051,168.1484,1211335.0,5111033.0
7.21,1.73,4.17,3.13,2.79,3.54,-106.0,448.0,30.0,-44.1435,168.2845,1222826.0,5101391.0
7.04,1.74,4.05,3.08,2.78,3.4,-96.0,448.0,30.0,-44.2051,168.3754,1230486.0,5094963.0
6.83,1.74,3.93,3.02,2.72,3.52,-86.0,448.0,30.0,-44.2666,168.4665,1238147.0,5088536.0
6.59,1.74,3.79,2.93,2.6,3.93,-76.0,448.0,30.0,-44.328,168.5579,1245807.0,5082108.0
6.62,1.71,3.86,2.94,3.17,4.36,-68.0,448.0,30.0,-44.3771,168.6311,1251935.0,5076965.0
6.39,1.7,3.76,2.86,2.97,4.37,-61.0,448.0,30.0,-44.4201,168.6952,1257298.0,5072466.0
6.17,1.69,3.65,2.79,2.81,4.32,-53.0,448.0,30.0,-44.4691,168.7686,1263426.0,5067324.0
6.22,1.69,3.68,2.8,3.18,4.37,-46.0,448.0,30.0,-44.512,168.833,1268788.0,5062824.0
6.28,1.69,3.72,2.82,3.02,4.14,-38.0,448.0,30.0,-44.5609,168.9067,1274917.0,5057682.0
6.29,1.69,3.72,2.82,2.88,3.92,-31.0,448.0,30.0,-44.6037,168.9712,1280279.0,5053182.0
6.33,1.7,3.73,2.84,2.79,3.9,-23.0,448.0,30.0,-44.6526,169.0451,1286407.0,5048040.0
6.4,1.7,3.76,2.86,2.72,3.87,-16.0,448.0,30.0,-44.6953,169.1099,1291770.0,5043540.0
6.55,1.71,3.83,2.92,2.49,3.83,-8.0,448.0,30.0,-44.7441,169.184,1297898.0,5038398.0
6.69,1.71,3.91,2.97,2.3,3.74,-1.0,448.0,30.0,-44.7868,169.249,1303260.0,5033899.0
6.81,1.72,3.97,3.01,2.13,3.39,7.0,448.0,30.0,-44.8355,169.3233,1309389.0,5028756.0
6.9,1.72,4.02,3.04,2.0,3.09,14.0,448.0,30.0,-44.8781,169.3885,1314751.0,5024257.0
7.0,1.72,4.07,3.07,1.92,2.94,22.0,448.0,30.0,-44.9267,169.4631,1320879.0,5019115.0
7.07,1.72,4.12,3.09,1.9,2.92,29.0,448.0,30.0,-44.9692,169.5285,1326242.0,5014615.0
7.1,1.71,4.15,3.1,1.88,2.88,37.0,448.0,30.0,-45.0178,169.6034,1332370.0,5009473.0
7.08,1.71,4.14,3.09,1.85,2.84,41.0,448.0,30.0,-45.042,169.6408,1335434.0,5006902.0
7.07,1.71,4.14,3.09,1.83,2.81,44.0,448.0,30.0,-45.0602,169.6689,1337732.0,5004973.0
7.06,1.71,4.13,3.09,1.8,2.77,48.0,448.0,30.0,-45.0844,169.7065,1340797.0,5002402.0
7.05,1.71,4.12,3.08,1.77,2.75,51.0,448.0,30.0,-45.1026,169.7346,1343095.0,5000474.0
7.05,1.71,4.12,3.08,1.74,2.72,55.0,448.0,30.0,-45.1268,169.7722,1346159.0,4997903.0
7.08,1.72,4.12,3.09,1.73,2.69,58.0,448.0,30.0,-45.145,169.8004,1348457.0,4995974.0
7.11,1.73,4.12,3.1,1.72,2.67,62.0,448.0,30.0,-45.1691,169.8381,1351521.0,4993403.0
7.14,1.73,4.12,3.11,1.7,2.65,65.0,448.0,30.0,-45.1873,169.8663,1353819.0,4991475.0
7.18,1.74,4.12,3.12,1.69,2.62,69.0,448.0,30.0,-45.2115,169.904,1356883.0,4988904.0
7.2,1.75,4.12,3.13,1.68,2.6,72.0,448.0,30.0,-45.2296,169.9323,1359182.0,4986975.0
7.23,1.75,4.13,3.13,1.66,2.58,76.0,448.0,30.0,-45.2537,169.97,1362246.0,4984404.0
7.25,1.76,4.13,3.14,1.65,2.55,79.0,448.0,30.0,-45.2718,169.9984,1364544.0,4982476.0
7.27,1.76,4.13,3.15,1.64,2.53,83.0,448.0,30.0,-45.296,170.0362,1367608.0,4979904.0
7.28,1.76,4.13,3.15,1.65,2.56,86.0,448.0,30.0,-45.3141,170.0645,1369906.0,4977976.0
7.27,1.76,4.14,3.15,1.69,2.64,90.0,448.0,30.0,-45.3382,170.1024,1372970.0,4975405.0
7.26,1.75,4.14,3.14,1.72,2.7,93.0,448.0,30.0,-45.3562,170.1308,1375269.0,4973477.0
7.25,1.75,4.14,3.14,1.76,2.78,97.0,448.0,30.0,-45.3803,170.1687,1378333.0,4970905.0
7.25,1.75,4.15,3.14,1.79,2.84,100.0,448.0,30.0,-45.3984,170.1972,1380631.0,4968977.0
7.27,1.74,4.19,3.15,1.83,2.92,104.0,448.0,30.0,-45.4225,170.2352,1383695.0,4966406.0
7.28,1.73,4.21,3.15,1.86,2.99,107.0,448.0,30.0,-45.4405,170.2637,1385993.0,4964478.0
7.29,1.72,4.24,3.15,1.89,3.06,111.0,448.0,30.0,-45.4646,170.3017,1389057.0,4961906.0
7.3,1.71,4.27,3.15,1.93,3.13,114.0,448.0,30.0,-45.4826,170.3303,1391355.0,4959978.0
7.36,1.71,4.32,3.17,2.02,3.38,118.0,448.0,30.0,-45.5066,170.3683,1394420.0,4957407.0
7.41,1.7,4.36,3.18,2.09,3.57,121.0,448.0,30.0,-45.5246,170.3969,1396718.0,4955479.0
7.51,1.69,4.44,3.21,2.32,3.29,127.0,448.0,30.0,-45.5606,170.4542,1401314.0,4951622.0
7.54,1.69,4.47,3.22,1.87,2.61,133.0,448.0,30.0,-45.5966,170.5115,1405910.0,4947765.0
7.57,1.68,4.49,3.23,1.42,1.93,139.0,448.0,30.0,-45.6325,170.5688,1410507.0,4943908.0
7.4,1.69,4.39,3.18,1.31,1.96,145.0,448.0,30.0,-45.6685,170.6263,1415103.0,4940052.0
7.17,1.69,4.24,3.12,1.25,2.17,152.0,448.0,30.0,-45.7104,170.6934,1420465.0,4935552.0
7.09,1.69,4.19,3.1,1.18,2.43,161.0,448.0,30.0,-45.7641,170.7799,1427360.0,4929767.0
7.13,1.69,4.22,3.11,1.11,3.13,173.0,448.0,30.0,-45.8357,170.8954,1436552.0,4922054.0
7.12,1.69,4.21,3.1,1.14,4.96,187.0,448.0,30.0,-45.9192,171.0305,1447277.0,4913055.0
7.11,1.69,4.2,3.1,1.18,5.74,201.0,448.0,30.0,-46.0024,171.1661,1458001.0,4904056.0
7.05,1.69,4.17,3.08,1.27,6.0,216.0,448.0,30.0,-46.0914,171.3118,1469492.0,4894414.0
7.55,1.69,4.46,3.22,1.46,6.0,233.0,448.0,30.0,-46.1921,171.4775,1482515.0,4883486.0
7.78,1.69,4.6,3.29,1.69,6.0,250.0,448.0,30.0,-46.2925,171.6438,1495537.0,4872559.0
7.68,1.69,4.54,3.26,1.92,6.0,266.0,448.0,30.0,-46.3869,171.8008,1507794.0,4862274.0
7.8,1.69,4.61,3.29,2.46,6.0,283.0,448.0,30.0,-46.4868,171.9683,1520817.0,4851347.0
7.85,1.69,4.64,3.31,3.48,6.0,300.0,448.0,30.0,-46.5866,172.1364,1533840.0,4840420.0
7.88,1.69,4.66,3.32,4.75,6.0,316.0,448.0,30.0,-46.6802,172.2952,1546096.0,4830135.0
7.9,1.69,4.67,3.32,5.58,6.0,333.0,448.0,30.0,-46.7795,172.4644,1559119.0,4819208.0
7.93,1.69,4.69,3.33,6.0,6.0,350.0,448.0,30.0,-46.8785,172.6344,1572142.0,4808280.0
8.01,1.7,4.71,3.35,6.0,6.0,1200.0,448.0,30.0,-51.4531,-178.0227,2223280.0,4261911.0
7.6,1.73,4.39,3.24,6.0,6.0,-1200.0,477.0,30.0,-37.2871,159.1171,366132.0,5782386.0
7.68,1.73,4.44,3.26,6.0,6.0,-540.0,477.0,30.0,-41.597,164.2655,871722.0,5358146.0
7.75,1.73,4.48,3.28,6.0,6.0,-400.0,477.0,30.0,-42.4903,165.4451,978968.0,5268156.0
7.79,1.73,4.5,3.29,6.0,6.0,-300.0,477.0,30.0,-43.1225,166.3085,1055572.0,5203877.0
7.84,1.73,4.53,3.31,6.0,6.0,-200.0,477.0,30.0,-43.7492,167.1899,1132177.0,5139598.0
7.86,1.73,4.54,3.31,6.0,6.0,-151.0,477.0,30.0,-44.0542,167.6286,1169713.0,5108101.0
7.77,1.73,4.49,3.29,6.0,6.0,-136.0,477.0,30.0,-44.1472,167.7638,1181204.0,5098460.0
7.62,1.72,4.43,3.24,3.68,4.38,-121.0,477.0,30.0,-44.2402,167.8994,1192694.0,5088818.0
7.14,1.73,4.13,3.11,2.64,4.33,-106.0,477.0,30.0,-44.3329,168.0355,1204185.0,5079176.0
7.01,1.74,4.04,3.07,2.84,4.01,-96.0,477.0,30.0,-44.3947,168.1264,1211845.0,5072748.0
6.91,1.73,4.0,3.04,2.86,3.88,-86.0,477.0,30.0,-44.4564,168.2176,1219506.0,5066320.0
6.84,1.7,4.02,3.02,2.72,3.94,-76.0,477.0,30.0,-44.5181,168.3089,1227166.0,5059892.0
6.6,1.7,3.88,2.94,2.83,4.1,-68.0,477.0,30.0,-44.5674,168.3821,1233295.0,5054750.0
6.4,1.7,3.76,2.86,2.62,4.28,-61.0,477.0,30.0,-44.6104,168.4462,1238657.0,5050251.0
6.54,1.69,3.86,2.91,2.47,4.4,-53.0,477.0,30.0,-44.6596,168.5197,1244785.0,5045108.0
6.43,1.7,3.79,2.87,3.11,4.28,-46.0,477.0,30.0,-44.7026,168.584,1250148.0,5040609.0
6.35,1.7,3.74,2.85,2.7,3.65,-38.0,477.0,30.0,-44.7517,168.6577,1256276.0,5035466.0
6.27,1.7,3.69,2.82,2.34,3.08,-31.0,477.0,30.0,-44.7947,168.7223,1261638.0,5030967.0
6.28,1.71,3.67,2.82,2.36,3.22,-23.0,477.0,30.0,-44.8437,168.7962,1267767.0,5025825.0
6.3,1.72,3.67,2.83,2.37,3.33,-16.0,477.0,30.0,-44.8866,168.861,1273129.0,5021325.0
6.38,1.72,3.71,2.86,2.23,3.37,-8.0,477.0,30.0,-44.9355,168.9351,1279257.0,5016183.0
6.54,1.72,3.8,2.91,2.11,3.38,-1.0,477.0,30.0,-44.9783,169.0001,1284620.0,5011683.0
6.76,1.72,3.94,2.99,2.03,3.16,7.0,477.0,30.0,-45.0272,169.0745,1290748.0,5006541.0
6.9,1.71,4.04,3.04,1.95,2.96,14.0,477.0,30.0,-45.0699,169.1397,1296110.0,5002042.0
6.97,1.7,4.1,3.06,1.9,2.83,22.0,477.0,30.0,-45.1187,169.2143,1302239.0,4996899.0
7.0,1.69,4.15,3.07,1.85,2.77,29.0,477.0,30.0,-45.1614,169.2797,1307601.0,4992400.0
7.03,1.67,4.2,3.08,1.82,2.7,37.0,477.0,30.0,-45.2101,169.3545,1313729.0,4987257.0
7.05,1.67,4.22,3.08,1.81,2.71,41.0,477.0,30.0,-45.2344,169.392,1316793.0,4984686.0
7.07,1.67,4.23,3.09,1.81,2.71,44.0,477.0,30.0,-45.2526,169.4202,1319092.0,4982758.0
7.11,1.67,4.26,3.1,1.8,2.71,48.0,477.0,30.0,-45.277,169.4577,1322156.0,4980187.0
7.13,1.67,4.28,3.11,1.79,2.71,51.0,477.0,30.0,-45.2952,169.4859,1324454.0,4978258.0
7.17,1.66,4.31,3.12,1.78,2.72,55.0,477.0,30.0,-45.3195,169.5235,1327518.0,4975687.0
7.2,1.66,4.33,3.13,1.77,2.7,58.0,477.0,30.0,-45.3377,169.5517,1329816.0,4973759.0
7.24,1.66,4.35,3.14,1.76,2.68,62.0,477.0,30.0,-45.362,169.5893,1332880.0,4971188.0
7.26,1.66,4.37,3.14,1.75,2.66,65.0,477.0,30.0,-45.3802,169.6176,1335178.0,4969259.0
7.3,1.66,4.39,3.15,1.74,2.64,69.0,477.0,30.0,-45.4044,169.6553,1338243.0,4966688.0
7.3,1.66,4.39,3.15,1.72,2.63,72.0,477.0,30.0,-45.4226,169.6836,1340541.0,4964760.0
7.29,1.67,4.38,3.15,1.71,2.6,76.0,477.0,30.0,-45.4468,169.7213,1343605.0,4962189.0
7.29,1.67,4.37,3.15,1.7,2.59,79.0,477.0,30.0,-45.465,169.7497,1345903.0,4960260.0
7.28,1.67,4.36,3.15,1.69,2.57,83.0,477.0,30.0,-45.4892,169.7875,1348967.0,4957689.0
7.26,1.67,4.34,3.14,1.68,2.56,86.0,477.0,30.0,-45.5074,169.8159,1351265.0,4955761.0
