Vp,Vp/Vs,Vs,Density,SF_Vp,SF_Vp/Vs,x(km),y(km),Depth(km_BSL),Latitude,Longitude,x_nztm,y_nztm
6.2,1.71,3.63,2.8,6.0,6.0,-91.0,-30.0,15.0,-41.0278,172.3049,1541569.0,5457919.0
6.25,1.69,3.7,2.81,6.0,6.0,-76.0,-30.0,15.0,-41.1154,172.4409,1553059.0,5448277.0
6.23,1.7,3.66,2.8,6.0,6.0,-68.0,-30.0,15.0,-41.1621,172.5135,1559188.0,5443135.0
6.33,1.71,3.7,2.84,6.0,6.0,-61.0,-30.0,15.0,-41.2029,172.5772,1564550.0,5438635.0
6.59,1.72,3.83,2.93,6.0,6.0,-53.0,-30.0,15.0,-41.2494,172.65,1570679.0,5433493.0
6.64,1.73,3.84,2.95,6.0,6.0,-46.0,-30.0,15.0,-41.2901,172.7138,1576041.0,5428993.0
6.45,1.72,3.75,2.88,6.0,6.0,-38.0,-30.0,15.0,-41.3366,172.7869,1582169.0,5423851.0
6.31,1.71,3.69,2.83,6.0,6.0,-31.0,-30.0,15.0,-41.3773,172.8509,1587531.0,5419352.0
6.4,1.74,3.68,2.86,6.0,6.0,-23.0,-30.0,15.0,-41.4236,172.9241,1593660.0,5414209.0
6.64,1.75,3.79,2.95,6.0,6.0,-16.0,-30.0,15.0,-41.4642,172.9883,1599022.0,5409710.0
6.54,1.81,3.61,2.91,6.0,6.0,-8.0,-30.0,15.0,-41.5105,173.0617,1605151.0,5404567.0
6.03,1.8,3.35,2.75,6.0,6.0,-1.0,-30.0,15.0,-41.551,173.126,1610513.0,5400068.0
6.14,1.76,3.49,2.78,6.0,6.0,7.0,-30.0,15.0,-41.5972,173.1996,1616641.0,5394926.0
6.32,1.73,3.66,2.84,6.0,6.0,14.0,-30.0,15.0,-41.6376,173.2641,1622003.0,5390426.0
6.56,1.68,3.91,2.92,6.0,6.0,22.0,-30.0,15.0,-41.6837,173.338,1628132.0,5385284.0
6.56,1.67,3.93,2.92,6.0,6.0,29.0,-30.0,15.0,-41.724,173.4026,1633494.0,5380784.0
6.41,1.67,3.84,2.87,6.0,6.0,37.0,-30.0,15.0,-41.7701,173.4767,1639623.0,5375642.0
6.5,1.69,3.85,2.9,6.0,6.0,41.0,-30.0,15.0,-41.7931,173.5137,1642687.0,5373071.0
6.55,1.71,3.83,2.92,6.0,6.0,44.0,-30.0,15.0,-41.8103,173.5415,1644985.0,5371142.0
6.5,1.73,3.76,2.9,6.0,6.0,48.0,-30.0,15.0,-41.8333,173.5786,1648049.0,5368571.0
6.32,1.74,3.63,2.84,6.0,6.0,51.0,-30.0,15.0,-41.8505,173.6065,1650347.0,5366643.0
5.99,1.74,3.44,2.74,6.0,6.0,55.0,-30.0,15.0,-41.8735,173.6436,1653411.0,5364072.0
5.8,1.74,3.34,2.7,6.0,6.0,58.0,-30.0,15.0,-41.8907,173.6715,1655709.0,5362143.0
5.74,1.73,3.32,2.69,6.0,6.0,62.0,-30.0,15.0,-41.9136,173.7087,1658774.0,5359572.0
5.8,1.73,3.35,2.7,6.0,6.0,65.0,-30.0,15.0,-41.9308,173.7366,1661072.0,5357644.0
5.88,1.73,3.4,2.72,6.0,6.0,69.0,-30.0,15.0,-41.9537,173.7738,1664136.0,5355073.0
5.9,1.74,3.4,2.72,6.0,6.0,72.0,-30.0,15.0,-41.9709,173.8017,1666434.0,5353144.0
5.89,1.75,3.37,2.72,6.0,6.0,76.0,-30.0,15.0,-41.9938,173.839,1669498.0,5350573.0
5.86,1.76,3.34,2.71,6.0,6.0,79.0,-30.0,15.0,-42.0109,173.867,1671796.0,5348645.0
5.82,1.77,3.3,2.7,6.0,6.0,83.0,-30.0,15.0,-42.0338,173.9043,1674861.0,5346074.0
5.82,1.76,3.3,2.7,6.0,6.0,86.0,-30.0,15.0,-42.051,173.9323,1677159.0,5344145.0
5.84,1.75,3.34,2.71,6.0,6.0,90.0,-30.0,15.0,-42.0738,173.9697,1680223.0,5341574.0
5.87,1.74,3.38,2.71,6.0,6.0,93.0,-30.0,15.0,-42.0909,173.9978,1682521.0,5339646.0
5.88,1.73,3.4,2.72,6.0,6.0,97.0,-30.0,15.0,-42.1138,174.0352,1685585.0,5337075.0
5.87,1.73,3.4,2.71,6.0,6.0,100.0,-30.0,15.0,-42.1309,174.0633,1687883.0,5335146.0
5.84,1.74,3.37,2.71,6.0,6.0,104.0,-30.0,15.0,-42.1537,174.1007,1690947.0,5332575.0
5.79,1.74,3.33,2.7,6.0,6.0,107.0,-30.0,15.0,-42.1708,174.1289,1693246.0,5330647.0
5.68,1.74,3.26,2.68,6.0,6.0,111.0,-30.0,15.0,-42.1936,174.1664,1696310.0,5328076.0
5.6,1.74,3.22,2.67,6.0,6.0,114.0,-30.0,15.0,-42.2106,174.1945,1698608.0,5326147.0
5.54,1.74,3.18,2.66,6.0,6.0,118.0,-30.0,15.0,-42.2334,174.2321,1701672.0,5323576.0
5.53,1.74,3.18,2.65,6.0,6.0,121.0,-30.0,15.0,-42.2504,174.2603,1703970.0,5321648.0
5.59,1.74,3.21,2.66,6.0,6.0,127.0,-30.0,15.0,-42.2845,174.3167,1708567.0,5317791.0
5.62,1.74,3.23,2.67,6.0,6.0,130.0,-30.0,15.0,-42.3016,174.3449,1710865.0,5315863.0
5.74,1.74,3.3,2.69,6.0,6.0,141.0,-30.0,15.0,-42.364,174.4486,1719291.0,5308792.0
5.76,1.74,3.31,2.69,6.0,6.0,144.0,-30.0,15.0,-42.381,174.4769,1721589.0,5306864.0
5.79,1.74,3.33,2.7,6.0,6.0,153.0,-30.0,15.0,-42.432,174.5619,1728484.0,5301079.0
5.8,1.74,3.34,2.7,6.0,6.0,157.0,-30.0,15.0,-42.4546,174.5997,1731548.0,5298507.0
5.82,1.73,3.36,2.7,6.0,6.0,170.0,-30.0,15.0,-42.5281,174.7229,1741506.0,5290151.0
6.11,1.73,3.53,2.77,6.0,6.0,200.0,-30.0,15.0,-42.6971,175.0081,1764488.0,5270868.0
6.53,1.73,3.77,2.91,6.0,6.0,250.0,-30.0,15.0,-42.9771,175.4869,1802790.0,5238728.0
6.68,1.73,3.86,2.96,6.0,6.0,300.0,-30.0,15.0,-43.255,175.97,1841092.0,5206589.0
6.77,1.73,3.91,3.0,6.0,6.0,350.0,-30.0,15.0,-43.5307,176.4575,1879394.0,5174449.0
6.77,1.73,3.91,3.0,6.0,6.0,1200.0,-30.0,15.0,-47.8344,-174.5585,2530532.0,4628080.0
6.2,1.73,3.58,2.8,6.0,6.0,-1200.0,-20.0,15.0,-34.2702,163.0851,685598.0,6163110.0
6.2,1.73,3.58,2.8,6.0,6.0,-540.0,-20.0,15.0,-38.4049,168.3191,1191187.0,5738870.0
6.2,1.73,3.58,2.8,6.0,6.0,-400.0,-20.0,15.0,-39.257,169.5052,1298433.0,5648880.0
6.2,1.73,3.58,2.8,6.0,6.0,-300.0,-20.0,15.0,-39.8588,170.3701,1375038.0,5584601.0
6.2,1.73,3.58,2.8,6.0,6.0,-200.0,-20.0,15.0,-40.4545,171.2504,1451642.0,5520322.0
6.2,1.73,3.58,2.8,6.0,6.0,-151.0,-20.0,15.0,-40.744,171.6874,1489178.0,5488826.0
6.2,1.73,3.58,2.8,6.0,6.0,-136.0,-20.0,15.0,-40.8323,171.8219,1500669.0,5479184.0
6.18,1.73,3.57,2.79,6.0,6.0,-121.0,-20.0,15.0,-40.9205,171.9568,1512160.0,5469542.0
6.18,1.73,3.57,2.79,6.0,6.0,-106.0,-20.0,15.0,-41.0085,172.0921,1523650.0,5459900.0
6.2,1.71,3.63,2.8,6.0,6.0,-91.0,-20.0,15.0,-41.0964,172.2277,1535141.0,5450258.0
6.29,1.69,3.72,2.82,6.0,6.0,-76.0,-20.0,15.0,-41.184,172.3636,1546632.0,5440617.0
6.28,1.69,3.72,2.82,6.0,6.0,-68.0,-20.0,15.0,-41.2307,172.4363,1552760.0,5435474.0
6.4,1.7,3.76,2.86,6.0,6.0,-61.0,-20.0,15.0,-41.2716,172.5,1558122.0,5430975.0
6.43,1.71,3.76,2.87,6.0,6.0,-53.0,-20.0,15.0,-41.3182,172.5728,1564251.0,5425832.0
6.53,1.72,3.8,2.91,6.0,6.0,-46.0,-20.0,15.0,-41.3589,172.6367,1569613.0,5421333.0
6.56,1.71,3.84,2.92,6.0,6.0,-38.0,-20.0,15.0,-41.4055,172.7097,1575741.0,5416191.0
6.49,1.7,3.82,2.9,6.0,6.0,-31.0,-20.0,15.0,-41.4461,172.7738,1581104.0,5411691.0
6.75,1.74,3.88,2.99,6.0,6.0,-23.0,-20.0,15.0,-41.4926,172.847,1587232.0,5406549.0
7.0,1.73,4.05,3.07,6.0,6.0,-16.0,-20.0,15.0,-41.5332,172.9112,1592594.0,5402049.0
6.31,1.81,3.49,2.83,6.0,6.0,-8.0,-20.0,15.0,-41.5795,172.9846,1598723.0,5396907.0
5.77,1.84,3.14,2.69,6.0,6.0,-1.0,-20.0,15.0,-41.62,173.049,1604085.0,5392407.0
6.19,1.79,3.46,2.79,6.0,6.0,7.0,-20.0,15.0,-41.6663,173.1227,1610213.0,5387265.0
6.49,1.73,3.74,2.9,6.0,6.0,14.0,-20.0,15.0,-41.7067,173.1872,1615576.0,5382766.0
6.32,1.69,3.73,2.84,6.0,6.0,22.0,-20.0,15.0,-41.7529,173.261,1621704.0,5377623.0
6.31,1.68,3.76,2.83,6.0,6.0,29.0,-20.0,15.0,-41.7933,173.3257,1627066.0,5373124.0
6.27,1.71,3.66,2.82,6.0,6.0,37.0,-20.0,15.0,-41.8394,173.3998,1633195.0,5367982.0
6.39,1.74,3.68,2.86,6.0,6.0,41.0,-20.0,15.0,-41.8624,173.4368,1636259.0,5365410.0
6.45,1.75,3.68,2.88,6.0,6.0,44.0,-20.0,15.0,-41.8796,173.4646,1638557.0,5363482.0
6.36,1.76,3.62,2.85,6.0,6.0,48.0,-20.0,15.0,-41.9026,173.5018,1641621.0,5360911.0
6.19,1.76,3.52,2.79,6.0,6.0,51.0,-20.0,15.0,-41.9199,173.5296,1643919.0,5358982.0
5.92,1.75,3.38,2.72,6.0,6.0,55.0,-20.0,15.0,-41.9429,173.5668,1646983.0,5356411.0
5.79,1.74,3.32,2.7,6.0,6.0,58.0,-20.0,15.0,-41.9601,173.5946,1649282.0,5354483.0
5.79,1.74,3.33,2.7,6.0,6.0,62.0,-20.0,15.0,-41.9831,173.6318,1652346.0,5351912.0
5.88,1.73,3.39,2.72,6.0,6.0,65.0,-20.0,15.0,-42.0003,173.6598,1654644.0,5349983.0
6.03,1.73,3.48,2.75,6.0,6.0,69.0,-20.0,15.0,-42.0232,173.697,1657708.0,5347412.0
6.09,1.73,3.51,2.77,6.0,6.0,72.0,-20.0,15.0,-42.0404,173.725,1660006.0,5345484.0
6.1,1.74,3.5,2.77,6.0,6.0,76.0,-20.0,15.0,-42.0633,173.7623,1663070.0,5342913.0
6.08,1.75,3.47,2.76,6.0,6.0,79.0,-20.0,15.0,-42.0805,173.7902,1665369.0,5340984.0
6.04,1.76,3.43,2.75,6.0,6.0,83.0,-20.0,15.0,-42.1034,173.8276,1668433.0,5338413.0
6.01,1.76,3.42,2.74,6.0,6.0,86.0,-20.0,15.0,-42.1206,173.8556,1670731.0,5336485.0
5.99,1.75,3.43,2.74,6.0,6.0,90.0,-20.0,15.0,-42.1434,173.893,1673795.0,5333914.0
5.99,1.74,3.44,2.74,6.0,6.0,93.0,-20.0,15.0,-42.1606,173.9211,1676093.0,5331985.0
6.01,1.74,3.46,2.74,6.0,6.0,97.0,-20.0,15.0,-42.1834,173.9585,1679157.0,5329414.0
6.03,1.74,3.48,2.75,6.0,6.0,100.0,-20.0,15.0,-42.2006,173.9866,1681455.0,5327486.0
6.05,1.74,3.48,2.75,6.0,6.0,104.0,-20.0,15.0,-42.2234,174.0241,1684520.0,5324915.0
6.02,1.74,3.46,2.75,6.0,6.0,107.0,-20.0,15.0,-42.2405,174.0522,1686818.0,5322986.0
5.9,1.74,3.39,2.72,6.0,6.0,111.0,-20.0,15.0,-42.2633,174.0897,1689882.0,5320415.0
5.82,1.74,3.34,2.7,6.0,6.0,114.0,-20.0,15.0,-42.2804,174.1179,1692180.0,5318487.0
5.73,1.74,3.29,2.69,6.0,6.0,118.0,-20.0,15.0,-42.3032,174.1555,1695244.0,5315916.0
5.71,1.74,3.28,2.68,6.0,6.0,121.0,-20.0,15.0,-42.3203,174.1837,1697542.0,5313987.0
5.73,1.74,3.29,2.69,6.0,6.0,127.0,-20.0,15.0,-42.3544,174.2401,1702139.0,5310131.0
5.75,1.74,3.3,2.69,6.0,6.0,130.0,-20.0,15.0,-42.3715,174.2684,1704437.0,5308202.0
5.81,1.74,3.34,2.7,6.0,6.0,141.0,-20.0,15.0,-42.4339,174.3721,1712863.0,5301132.0
5.82,1.74,3.34,2.7,6.0,6.0,144.0,-20.0,15.0,-42.451,174.4004,1715161.0,5299203.0
5.82,1.74,3.34,2.7,6.0,6.0,153.0,-20.0,15.0,-42.502,174.4854,1722056.0,5293418.0
5.82,1.74,3.35,2.7,6.0,6.0,157.0,-20.0,15.0,-42.5246,174.5233,1725120.0,5290847.0
5.82,1.73,3.36,2.7,6.0,6.0,170.0,-20.0,15.0,-42.5982,174.6464,1735079.0,5282491.0
6.12,1.73,3.54,2.77,6.0,6.0,200.0,-20.0,15.0,-42.7674,174.9318,1758060.0,5263207.0
6.56,1.73,3.79,2.92,6.0,6.0,250.0,-20.0,15.0,-43.0477,175.4108,1796362.0,5231068.0
6.71,1.73,3.88,2.98,6.0,6.0,300.0,-20.0,15.0,-43.3259,175.8942,1834664.0,5198928.0
6.77,1.73,3.91,3.0,6.0,6.0,350.0,-20.0,15.0,-43.6019,176.3819,1872967.0,5166789.0
6.77,1.73,3.91,3.0,6.0,6.0,1200.0,-20.0,15.0,-47.9107,-174.6261,2524104.0,4620420.0
6.2,1.73,3.58,2.8,6.0,6.0,-1200.0,-10.0,15.0,-34.3326,163.0082,679170.0,6155449.0
6.2,1.73,3.58,2.8,6.0,6.0,-540.0,-10.0,15.0,-38.4708,168.2412,1184759.0,5731210.0
6.2,1.73,3.58,2.8,6.0,6.0,-400.0,-10.0,15.0,-39.3236,169.4273,1292005.0,5641219.0
6.2,1.73,3.58,2.8,6.0,6.0,-300.0,-10.0,15.0,-39.926,170.2924,1368610.0,5576940.0
6.2,1.73,3.58,2.8,6.0,6.0,-200.0,-10.0,15.0,-40.5223,171.1727,1445214.0,5512662.0
6.2,1.73,3.58,2.8,6.0,6.0,-151.0,-10.0,15.0,-40.8121,171.6098,1482750.0,5481165.0
6.2,1.73,3.58,2.8,6.0,6.0,-136.0,-10.0,15.0,-40.9005,171.7444,1494241.0,5471523.0
6.18,1.73,3.57,2.79,6.0,6.0,-121.0,-10.0,15.0,-40.9888,171.8793,1505732.0,5461882.0
6.18,1.73,3.57,2.79,6.0,6.0,-106.0,-10.0,15.0,-41.0769,172.0146,1517222.0,5452240.0
6.19,1.72,3.6,2.79,6.0,6.0,-91.0,-10.0,15.0,-41.1648,172.1502,1528713.0,5442598.0
6.29,1.7,3.7,2.82,6.0,6.0,-76.0,-10.0,15.0,-41.2526,172.2863,1540204.0,5432956.0
6.27,1.69,3.71,2.82,6.0,6.0,-68.0,-10.0,15.0,-41.2993,172.3589,1546332.0,5427814.0
6.3,1.68,3.75,2.83,6.0,6.0,-61.0,-10.0,15.0,-41.3402,172.4226,1551694.0,5423314.0
6.13,1.71,3.58,2.78,6.0,6.0,-53.0,-10.0,15.0,-41.3869,172.4955,1557823.0,5418172.0
6.05,1.71,3.54,2.75,6.0,6.0,-46.0,-10.0,15.0,-41.4277,172.5594,1563185.0,5413672.0
6.22,1.71,3.64,2.8,6.0,6.0,-38.0,-10.0,15.0,-41.4742,172.6324,1569313.0,5408530.0
6.37,1.71,3.73,2.85,6.0,6.0,-31.0,-10.0,15.0,-41.515,172.6965,1574676.0,5404031.0
6.7,1.74,3.85,2.97,6.0,6.0,-23.0,-10.0,15.0,-41.5614,172.7698,1580804.0,5398888.0
6.59,1.74,3.79,2.93,6.0,6.0,-16.0,-10.0,15.0,-41.6021,172.834,1586166.0,5394389.0
6.57,1.75,3.75,2.93,6.0,6.0,-8.0,-10.0,15.0,-41.6485,172.9074,1592295.0,5389247.0
6.23,1.74,3.58,2.8,6.0,6.0,-1.0,-10.0,15.0,-41.689,172.9718,1597657.0,5384747.0
6.32,1.73,3.65,2.84,6.0,6.0,7.0,-10.0,15.0,-41.7354,173.0455,1603785.0,5379605.0
6.8,1.74,3.9,3.01,6.0,6.0,14.0,-10.0,15.0,-41.7758,173.11,1609148.0,5375105.0
6.69,1.7,3.93,2.97,6.0,6.0,22.0,-10.0,15.0,-41.8221,173.1839,1615276.0,5369963.0
6.64,1.67,3.97,2.95,6.0,6.0,29.0,-10.0,15.0,-41.8625,173.2486,1620638.0,5365463.0
6.47,1.66,3.89,2.89,6.0,6.0,37.0,-10.0,15.0,-41.9086,173.3227,1626767.0,5360321.0
6.48,1.67,3.87,2.89,6.0,6.0,41.0,-10.0,15.0,-41.9316,173.3598,1629831.0,5357750.0
6.44,1.68,3.83,2.88,6.0,6.0,44.0,-10.0,15.0,-41.9489,173.3876,1632129.0,5355822.0
6.23,1.7,3.67,2.8,6.0,6.0,48.0,-10.0,15.0,-41.972,173.4247,1635193.0,5353250.0
6.03,1.71,3.52,2.75,6.0,6.0,51.0,-10.0,15.0,-41.9892,173.4526,1637491.0,5351322.0
5.82,1.73,3.36,2.7,6.0,6.0,55.0,-10.0,15.0,-42.0122,173.4897,1640556.0,5348751.0
5.76,1.74,3.3,2.69,6.0,6.0,58.0,-10.0,15.0,-42.0295,173.5176,1642854.0,5346823.0
5.84,1.74,3.35,2.71,6.0,6.0,62.0,-10.0,15.0,-42.0524,173.5549,1645918.0,5344251.0
5.95,1.74,3.43,2.73,6.0,6.0,65.0,-10.0,15.0,-42.0697,173.5828,1648216.0,5342323.0
6.07,1.72,3.52,2.76,6.0,6.0,69.0,-10.0,15.0,-42.0926,173.62,1651280.0,5339752.0
6.09,1.72,3.54,2.77,6.0,6.0,72.0,-10.0,15.0,-42.1099,173.648,1653578.0,5337824.0
6.02,1.73,3.49,2.75,6.0,6.0,76.0,-10.0,15.0,-42.1328,173.6853,1656642.0,5335252.0
5.91,1.74,3.4,2.72,6.0,6.0,79.0,-10.0,15.0,-42.15,173.7133,1658941.0,5333324.0
5.79,1.75,3.31,2.7,6.0,6.0,83.0,-10.0,15.0,-42.1729,173.7507,1662005.0,5330753.0
5.76,1.75,3.29,2.69,6.0,6.0,86.0,-10.0,15.0,-42.1901,173.7787,1664303.0,5328824.0
5.81,1.75,3.32,2.7,6.0,6.0,90.0,-10.0,15.0,-42.213,173.8161,1667367.0,5326253.0
5.86,1.75,3.36,2.71,6.0,6.0,93.0,-10.0,15.0,-42.2302,173.8442,1669665.0,5324325.0
5.92,1.74,3.4,2.72,6.0,6.0,97.0,-10.0,15.0,-42.253,173.8816,1672729.0,5321754.0
5.95,1.74,3.42,2.73,6.0,6.0,100.0,-10.0,15.0,-42.2702,173.9097,1675028.0,5319825.0
5.99,1.74,3.44,2.74,6.0,6.0,104.0,-10.0,15.0,-42.293,173.9472,1678092.0,5317254.0
5.98,1.74,3.44,2.74,6.0,6.0,107.0,-10.0,15.0,-42.3102,173.9754,1680390.0,5315326.0
5.93,1.74,3.41,2.73,6.0,6.0,111.0,-10.0,15.0,-42.333,174.0129,1683454.0,5312755.0
5.87,1.74,3.37,2.71,6.0,6.0,114.0,-10.0,15.0,-42.3501,174.0411,1685752.0,5310826.0
5.82,1.74,3.34,2.7,6.0,6.0,118.0,-10.0,15.0,-42.3729,174.0787,1688816.0,5308255.0
5.81,1.74,3.34,2.7,6.0,6.0,121.0,-10.0,15.0,-42.39,174.1069,1691114.0,5306327.0
5.82,1.74,3.34,2.7,6.0,6.0,127.0,-10.0,15.0,-42.4242,174.1634,1695711.0,5302470.0
5.83,1.74,3.35,2.71,6.0,6.0,130.0,-10.0,15.0,-42.4413,174.1916,1698009.0,5300542.0
5.85,1.74,3.36,2.71,6.0,6.0,141.0,-10.0,15.0,-42.5038,174.2954,1706435.0,5293471.0
5.86,1.74,3.37,2.71,6.0,6.0,144.0,-10.0,15.0,-42.5209,174.3237,1708734.0,5291543.0
5.86,1.74,3.37,2.71,6.0,6.0,153.0,-10.0,15.0,-42.5719,174.4088,1715628.0,5285758.0
5.86,1.74,3.37,2.71,6.0,6.0,157.0,-10.0,15.0,-42.5946,174.4466,1718692.0,5283187.0
5.86,1.73,3.39,2.71,6.0,6.0,170.0,-10.0,15.0,-42.6683,174.5699,1728651.0,5274830.0
6.16,1.73,3.56,2.78,6.0,6.0,200.0,-10.0,15.0,-42.8376,174.8553,1751632.0,5255547.0
6.6,1.73,3.82,2.94,6.0,6.0,250.0,-10.0,15.0,-43.1183,175.3346,1789934.0,5223407.0
6.75,1.73,3.9,2.99,6.0,6.0,300.0,-10.0,15.0,-43.3968,175.8182,1828236.0,5191268.0
6.77,1.73,3.91,3.0,6.0,6.0,350.0,-10.0,15.0,-43.6731,176.3062,1866539.0,5159129.0
6.77,1.73,3.91,3.0,6.0,6.0,1200.0,-10.0,15.0,-47.9869,-174.6939,2517676.0,4612759.0
6.2,1.73,3.58,2.8,6.0,6.0,-1200.0,0.0,15.0,-34.395,162.9312,672742.0,6147789.0
6.2,1.73,3.58,2.8,6.0,6.0,-540.0,0.0,15.0,-38.5366,168.1632,1178331.0,5723549.0
6.2,1.73,3.58,2.8,6.0,6.0,-400.0,0.0,15.0,-39.3902,169.3493,1285577.0,5633559.0
6.2,1.73,3.58,2.8,6.0,6.0,-300.0,0.0,15.0,-39.9932,170.2144,1362182.0,5569280.0
6.2,1.73,3.58,2.8,6.0,6.0,-200.0,0.0,15.0,-40.5901,171.0949,1438786.0,5505001.0
6.2,1.73,3.58,2.8,6.0,6.0,-151.0,0.0,15.0,-40.8802,171.5321,1476323.0,5473505.0
6.2,1.73,3.58,2.8,6.0,6.0,-136.0,0.0,15.0,-40.9687,171.6667,1487813.0,5463863.0
6.18,1.73,3.57,2.79,6.0,6.0,-121.0,0.0,15.0,-41.057,171.8017,1499304.0,5454221.0
6.18,1.73,3.57,2.79,6.0,6.0,-106.0,0.0,15.0,-41.1452,171.937,1510795.0,5444579.0
6.19,1.72,3.6,2.79,6.0,6.0,-91.0,0.0,15.0,-41.2332,172.0727,1522285.0,5434937.0
6.27,1.71,3.67,2.82,6.0,6.0,-76.0,0.0,15.0,-41.3211,172.2087,1533776.0,5425296.0
6.28,1.69,3.72,2.82,6.0,6.0,-68.0,0.0,15.0,-41.3679,172.2814,1539904.0,5420153.0
6.29,1.68,3.74,2.82,6.0,6.0,-61.0,0.0,15.0,-41.4088,172.3451,1545267.0,5415654.0
6.01,1.69,3.56,2.74,6.0,6.0,-53.0,0.0,15.0,-41.4555,172.418,1551395.0,5410512.0
5.83,1.7,3.43,2.71,6.0,6.0,-46.0,0.0,15.0,-41.4963,172.4819,1556757.0,5406012.0
6.09,1.7,3.58,2.77,6.0,6.0,-38.0,0.0,15.0,-41.543,172.555,1562886.0,5400870.0
6.48,1.71,3.79,2.89,6.0,6.0,-31.0,0.0,15.0,-41.5837,172.619,1568248.0,5396370.0
6.46,1.74,3.71,2.89,6.0,6.0,-23.0,0.0,15.0,-41.6303,172.6924,1574376.0,5391228.0
6.4,1.75,3.66,2.86,6.0,6.0,-16.0,0.0,15.0,-41.6709,172.7566,1579739.0,5386728.0
6.17,1.7,3.63,2.79,6.0,6.0,-8.0,0.0,15.0,-41.7174,172.8301,1585867.0,5381586.0
6.29,1.73,3.64,2.82,6.0,6.0,-1.0,0.0,15.0,-41.758,172.8945,1591229.0,5377087.0
6.44,1.69,3.82,2.88,6.0,6.0,7.0,0.0,15.0,-41.8044,172.9682,1597358.0,5371944.0
7.04,1.71,4.13,3.08,6.0,6.0,14.0,0.0,15.0,-41.8449,173.0327,1602720.0,5367445.0
6.65,1.68,3.96,2.95,6.0,6.0,22.0,0.0,15.0,-41.8912,173.1066,1608848.0,5362302.0
6.42,1.64,3.91,2.87,6.0,6.0,29.0,0.0,15.0,-41.9316,173.1714,1614211.0,5357803.0
6.32,1.59,3.98,2.84,6.0,6.0,37.0,0.0,15.0,-41.9778,173.2455,1620339.0,5352661.0
6.34,1.59,3.98,2.84,6.0,6.0,41.0,0.0,15.0,-42.0009,173.2825,1623403.0,5350089.0
6.3,1.61,3.91,2.83,6.0,6.0,44.0,0.0,15.0,-42.0182,173.3104,1625701.0,5348161.0
6.13,1.66,3.7,2.78,6.0,6.0,48.0,0.0,15.0,-42.0412,173.3475,1628765.0,5345590.0
5.97,1.69,3.53,2.73,6.0,6.0,51.0,0.0,15.0,-42.0585,173.3754,1631064.0,5343662.0
5.8,1.73,3.36,2.7,6.0,6.0,55.0,0.0,15.0,-42.0815,173.4126,1634128.0,5341090.0
5.74,1.74,3.3,2.69,6.0,6.0,58.0,0.0,15.0,-42.0988,173.4405,1636426.0,5339162.0
5.76,1.74,3.31,2.69,6.0,6.0,62.0,0.0,15.0,-42.1218,173.4777,1639490.0,5336591.0
5.85,1.74,3.37,2.71,6.0,6.0,65.0,0.0,15.0,-42.139,173.5056,1641788.0,5334663.0
5.97,1.73,3.46,2.73,6.0,6.0,69.0,0.0,15.0,-42.162,173.5429,1644852.0,5332091.0
6.03,1.72,3.5,2.75,6.0,6.0,72.0,0.0,15.0,-42.1793,173.5709,1647150.0,5330163.0
5.99,1.72,3.48,2.74,6.0,6.0,76.0,0.0,15.0,-42.2022,173.6082,1650215.0,5327592.0
5.9,1.72,3.43,2.72,6.0,6.0,79.0,0.0,15.0,-42.2194,173.6362,1652513.0,5325664.0
5.8,1.72,3.37,2.7,6.0,6.0,83.0,0.0,15.0,-42.2424,173.6736,1655577.0,5323092.0
5.78,1.72,3.35,2.7,6.0,6.0,86.0,0.0,15.0,-42.2596,173.7016,1657875.0,5321164.0
5.82,1.73,3.36,2.7,6.0,6.0,90.0,0.0,15.0,-42.2825,173.739,1660939.0,5318593.0
5.86,1.73,3.38,2.71,6.0,6.0,93.0,0.0,15.0,-42.2997,173.7671,1663237.0,5316665.0
5.95,1.74,3.42,2.73,6.0,6.0,97.0,0.0,15.0,-42.3226,173.8046,1666302.0,5314093.0
6.03,1.74,3.47,2.75,6.0,6.0,100.0,0.0,15.0,-42.3398,173.8327,1668600.0,5312165.0
6.1,1.74,3.51,2.77,6.0,6.0,104.0,0.0,15.0,-42.3626,173.8702,1671664.0,5309594.0
6.1,1.74,3.51,2.77,6.0,6.0,107.0,0.0,15.0,-42.3798,173.8984,1673962.0,5307665.0
6.05,1.74,3.48,2.75,6.0,6.0,111.0,0.0,15.0,-42.4026,173.9359,1677026.0,5305094.0
5.99,1.74,3.44,2.74,6.0,6.0,114.0,0.0,15.0,-42.4198,173.9641,1679324.0,5303166.0
5.93,1.74,3.41,2.73,6.0,6.0,118.0,0.0,15.0,-42.4426,174.0017,1682388.0,5300595.0
5.9,1.74,3.39,2.72,6.0,6.0,121.0,0.0,15.0,-42.4597,174.0299,1684687.0,5298666.0
5.9,1.74,3.39,2.72,6.0,6.0,127.0,0.0,15.0,-42.4939,174.0864,1689283.0,5294810.0
5.9,1.74,3.39,2.72,6.0,6.0,130.0,0.0,15.0,-42.511,174.1147,1691581.0,5292881.0
5.9,1.74,3.39,2.72,6.0,6.0,141.0,0.0,15.0,-42.5736,174.2185,1700008.0,5285811.0
5.9,1.74,3.39,2.72,6.0,6.0,144.0,0.0,15.0,-42.5907,174.2468,1702306.0,5283882.0
5.89,1.74,3.39,2.72,6.0,6.0,153.0,0.0,15.0,-42.6418,174.3319,1709200.0,5278097.0
